"aar";"yrke_grovgruppe";"yrke_fingruppe";"yrkeskode";"yrke";"yrkesbetegnelse";"isco_versjon";"antall_arbeidssokere"
"2007";"Serviceyrker og annet arbeid";"Vakthold og vaktmestere";"5163";"Vaktmestere o.l.";"Driftsoperatør (idrettsanlegg), Fyrbetjent, Kirketjener, Lærling (driftsoperatør idrettsanlegg), Vaktmester";"ISCO-88";"778"
"2007";"Serviceyrker og annet arbeid";"Vakthold og vaktmestere";"5164";"Vektere o.l.";"Lærling (vekter), Vekter";"ISCO-88";"363"
"2007";"Serviceyrker og annet arbeid";"Vakthold og vaktmestere";"5169";"Annet sikkerhetspersonale";"Badebetjent";"ISCO-88";"28"
"2007";"Serviceyrker og annet arbeid";"Yrker innen kunst, sport og kultur";"5210";"Mannekenger og andre modeller";"Modell";"ISCO-88";"6"
"2007";"Butikk- og salgsarbeid";"Butikkarbeid";"5221";"Butikkmedarbeidere o.l.";"Bilselger, Bokhandler, Butikkmedarbeider, Lærling (butikkfaget), Lærling (fagekspeditør byggevarer), Lærling (reservedelsekspeditør), Salgsfremmer";"ISCO-88";"7056"
"2007";"Industriarbeid";"Andre håndverkere";"5222";"Blomsterdekoratører";"Blomsterdekoratør, Lærling (blomsterdekoratør)";"ISCO-88";"104"
"2007";"Butikk- og salgsarbeid";"Butikkarbeid";"5223";"Selger (detalj)";"Provisjonsselger (detalj), Salgssjåfør (detalj), Selger (detalj)";"ISCO-88";"1202"
"2007";"Butikk- og salgsarbeid";"Annet salgsarbeid";"5224";"Selgere (engros)";"Provisjonsselger (engros), Salgssjåfør (engros), Selger (engros)";"ISCO-88";"362"
"2007";"Kontorarbeid";"Andre funksjonærer";"5225";"Intervjuere";"Intervjuer";"ISCO-88";"81"
"2007";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6101";"Gårdbrukere m.fl.";"Gårdbruker, Gårdsarbeider, Reingjeter, Semintekniker, Stallmedarbeider";"ISCO-88";"504"
"2007";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6102";"Gartneriarbeidere";"Gartner, Lærling (gartner)";"ISCO-88";"257"
"2007";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6210";"Skogsarbeidere o.l.";"Lærling (skogsarbeider), Skogsarbeider";"ISCO-88";"77"
"2007";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6310";"Fiskeoppdrettere";"Fiskeoppdretter, Lærling (fagarbeider akvakultur)";"ISCO-88";"159"
"2007";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6411";"Fiskere";"Fisker, Fiskeskipper, Lineegner, Lærling (fisker)";"ISCO-88";"346"
"2007";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"6412";"Fangstfolk";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7110";"Steinfagarbeidere";"Lærling (steinfagarbeider), Steinfagarbeider";"ISCO-88";"45"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7121";"Murere m.fl.";"Gipsmaker, Lærling (gipsmaker), Lærling (murer), Murer";"ISCO-88";"190"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7122";"Betong- og grunnarbeidere (bygg)";"Betong- og grunnarbeider, Lærling (betongarbeider)";"ISCO-88";"118"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7123";"Jernbindere";"Jernbinder, Lærling (jernbinder)";"ISCO-88";"39"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7124";"Forskalingssnekkere";"Forskalingssnekker, Lærling (forskalingssnekker)";"ISCO-88";"79"
"2007";"Bygg og anlegg";"Snekkere og tømrere";"7125";"Tømrere";"Fagoperatør (industriell trehusproduksjon), Lærling (fagoperatør industriell trehusproduksjon), Lærling (tømrer), Tømrer";"ISCO-88";"515"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7126";"Vei- og anleggsarbeidere";"Asfaltlegger, Banemontør, Brønnborer, Diamantborer, Lærling (asfaltarbeider), Lærling (banemontør), Lærling (veg- og anleggsarbeider), Veg- og anleggsarbeider";"ISCO-88";"258"
"2007";"Bygg og anlegg";"Anleggsarbeidere";"7127";"Tunell- og fjellarbeidere, sprengningsarbeidere o.l.";"Lærling (tunnel- og fjellarbeider), Tunnel- og fjellarbeider";"ISCO-88";"12"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7128";"Stillasbyggere";"Lærling (stillasbygger), Stillasbygger";"ISCO-88";"200"
"2007";"Jordbruk, skogbruk og fiske";"Jordbruk, skogbruk og fiske";"7129";"Anleggsgartnere";"Anleggsgartner, Anleggsgartnere, Lærling (anleggsgartner)";"ISCO-88";"153"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7131";"Taktekkere";"Lærling (taktekker), Taktekker";"ISCO-88";"48"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7132";"Isolatører og kapslere";"Isolatør, Lærling (isolatør)";"ISCO-88";"81"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7133";"Glassarbeidere";"Glassfagarbeider, Glassliper, Lærling (glassfagarbeider)";"ISCO-88";"35"
"2007";"Bygg og anlegg";"Rørleggere";"7134";"Rørleggere og VVS-montører";"Kuldemontør, Lærling (industrirørlegger), Lærling (kuldemontør), Lærling (rørlegger VVS), Rørlegger (VVS), Rørlegger (industri)";"ISCO-88";"198"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7141";"Malere og byggtapetserere";"Byggtapetserer, Lærling (byggtapetserer), Lærling (maler), Maler";"ISCO-88";"482"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7142";"Overflatebehandlere og lakkerere";"Billakkerer, Galvanisør, Lærling (billakkerer), Lærling (maskin- og industrimaler), Maskin og industrimaler, Termisk sprøyter, Varmforsinker";"ISCO-88";"210"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7143";"Sandblåsere o.l.";"Sandblåser";"ISCO-88";"52"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7144";"Feiere";"Feier, Lærling (feier)";"ISCO-88";"6"
"2007";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7211";"Støpere";"Lærling (støper), Presstøper, Støper";"ISCO-88";"28"
"2007";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7212";"Sveisere";"Lærling (NDT-kontrollør magnetpulver/penetrant), Lærling (NDT-kontrollør radiografi), Lærling (sveiser), Sveisekontrollør, Sveiser";"ISCO-88";"297"
"2007";"Bygg og anlegg";"Andre bygningsarbeidere";"7213";"Kopper- og blikkslagere";"Kobber- og blikkenslager, Lærling (kobber- og blikkenslager)";"ISCO-88";"98"
"2007";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7214";"Platearbeidere";"Fagarbeider (aluminiumskonstruksjon), Lærling (aluminiumskonstruksjonsarbeider), Lærling (platearbeider), Platearbeider";"ISCO-88";"218"
"2007";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7215";"Riggere og spleisere";"Rigger";"ISCO-88";"28"
"2007";"Serviceyrker og annet arbeid";"Annet arbeid";"7216";"Dykkere";"Dykker";"ISCO-88";"13"
"2007";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"7217";"Bilskadereparatører";"Bilskadereparatør, Karosserimaker, Lærling (bilskadereperatør)";"ISCO-88";"55"
"2007";"Industriarbeid";"Andre håndverkere";"7221";"Smeder";"Hovslager, Lærling (smed), Smed";"ISCO-88";"7"
"2007";"Industriarbeid";"Andre håndverkere";"7222";"Børsemakere, låsesmeder o.l.";"Børsemaker, Låsesmed, Lærling (børsemaker), Lærling (låsesmed)";"ISCO-88";"9"
"2007";"Industriarbeid";"Mekanikere";"7231";"Bilmekanikere";"Bilmekaniker (lette kjøretøy), Bilmekaniker (tunge kjøretøy), Bilmekanikere, Dekkmontør, Eksosmontør, Lærling (bilmekaniker lette kjøretøy), Lærling (bilmekaniker tunge kjøretøy), Lærling (hjulutruster), Lærling (motorsykkelreperatør), Lærling (sykkelreperatør), Motorsykkelreparatør, Sykkelreparatør, Verkstedleder";"ISCO-88";"390"
"2007";"Industriarbeid";"Mekanikere";"7232";"Mekanikere innen flytekniske fag";"Flyinteriør-/utstyrsmekaniker, Flykomponentmekaniker, Flymotormekaniker, Flystrukturmekaniker, Flysystemmekaniker, Lærling (flysystemmekaniker)";"ISCO-88";"9"
"2007";"Industriarbeid";"Mekanikere";"7233";"Jordbruks-, skogbruks- og anleggsmaskinmekanikere";"Anleggsmaskinreparatør, Landbruksmaskinmekaniker, Lærling (anleggsmaskinreperatør), Lærling (landbruksmekaniker)";"ISCO-88";"32"
"2007";"Industriarbeid";"Mekanikere";"7234";"Motormekanikere";"Lærling (motormekaniker), Motormekaniker, Togmekaniker";"ISCO-88";"116"
"2007";"Industriarbeid";"Automatikere og elektriske montører";"7235";"Automatikkmekanikere";"Automatmekaniker, Lærling (automatikkmekaniker)";"ISCO-88";"7"
"2007";"Industriarbeid";"Andre håndverkere";"7236";"Finmekanikere";"Finmekaniker, Lærling (finmekaniker)";"ISCO-88";"12"
"2007";"Industriarbeid";"Mekanikere";"7237";"Industrimekanikere";"Industrimekaniker, Lærling (industrimekaniker)";"ISCO-88";"287"
"2007";"Bygg og anlegg";"Elektrikere";"7241";"Elektrikere, elektronikere o.l";"Bilelektriker, Elektriker, Elektromotor- og transformatorreparatør, Elektroreparatør, Heismontør, Komponentavioniker, Lærling (elektriker), Lærling (elektromotor- og transformatorreperatør), Lærling (elektroreperatør), Lærling (heismontør), Lærling (signalmontør), Signalmontør, Skipselektriker, Systemavioniker, Togelektriker";"ISCO-88";"282"
"2007";"Industriarbeid";"Automatikere og elektriske montører";"7242";"Service- og telemontører";"Lærling (serviceelektroniker), Lærling (telekommunikasjonsmontør), Serviceelektroniker, Telekommunikasjonsmontør";"ISCO-88";"146"
"2007";"Industriarbeid";"Automatikere og elektriske montører";"7243";"Automatikere, tavlemontører, viklere og transformatormontører";"Automatiker, Lærling (automatiker), Lærling (tavlemontør), Lærling (vikler- og transformatormontør), Tavlemontør, Vikler- og transformatormontør";"ISCO-88";"39"
"2007";"Industriarbeid";"Automatikere og elektriske montører";"7244";"Energimontører";"Energimontør, Lærling (energimontør)";"ISCO-88";"18"
"2007";"Industriarbeid";"Andre håndverkere";"7311";"Instrumentmakere og -reparatører";"Lærling (urmaker), Nautisk instrumentmaker, Optroniker, Ortopedisk fottøymaker, Tanntekniker, Urmaker";"ISCO-88";"38"
"2007";"Industriarbeid";"Andre håndverkere";"7312";"Musikkinstrumentmakere og -stemmere";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7313";"Gull- og sølvsmeder, gravører o.l.";"Filigransarbeider, Forgyller, Gravør, Gullsmed, Lærling (gullsmed), Lærling (sølvsmed), Sølvsmed";"ISCO-88";"30"
"2007";"Industriarbeid";"Andre håndverkere";"7321";"Keramikere og pottemakere";"Lærling (pottemaker), Pottemaker";"ISCO-88";"9"
"2007";"Industriarbeid";"Andre håndverkere";"7322";"Glasshåndverkere";"Glasshåndverker, Lærling (glasshåndverker)";"ISCO-88";"12"
"2007";"Industriarbeid";"Andre håndverkere";"7331";"Kunsthåndverkere i tre o.l.";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7332";"Kunsthåndverkere i tekstiler, lær o.l.";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7341";"Grafikere (førtrykk) o.l.";"Grafiker (førtrykk), Lærling (grafiker)";"ISCO-88";"129"
"2007";"Serviceyrker og annet arbeid";"Yrker innen kunst, sport og kultur";"7342";"Fotografer";"Fotograf, Lærling (fotograf)";"ISCO-88";"97"
"2007";"Ingeniør- og ikt-fag";"Ingeniører og teknikere";"7350";"Tekniske tegnere";"Teknisk tegner";"ISCO-88";"64"
"2007";"Industriarbeid";"Næringsmiddelarbeid";"7411";"Slaktere, fiskehandlere o.l.";"Butikkslakter, Fiskehandler, Kjøttskjærer, Lærling (butikkslakter), Lærling (kjøttskjærer), Lærling (pølsemaker), Lærling (slakter), Pølsemaker, Slakter";"ISCO-88";"260"
"2007";"Industriarbeid";"Næringsmiddelarbeid";"7412";"Bakere og konditorer";"Baker, Konditor, Lærling (baker), Lærling (konditor)";"ISCO-88";"216"
"2007";"Industriarbeid";"Næringsmiddelarbeid";"7413";"Prøvesmakere og kvalitetsbedømmere av mat og drikke";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Næringsmiddelarbeid";"7419";"Andre håndverkere innen næringsmiddelproduksjon";"Formann (næringsmiddelproduksjon), Hjemmeprodusenter av meieriprodukter";"ISCO-88";"19"
"2007";"Bygg og anlegg";"Snekkere og tømrere";"7421";"Snekkere";"Lærling (modellsnekker), Lærling (trevare- og møbelsnekker), Modellsnekker, Snekker, Tredreier";"ISCO-88";"414"
"2007";"Bygg og anlegg";"Snekkere og tømrere";"7422";"Trebåtbyggere";"Lærling (trebåtbygger), Trebåtbygger";"ISCO-88";"6"
"2007";"Industriarbeid";"Andre håndverkere";"7423";"Kurvmakere o.l.";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7431";"Vevere, strikkere o.l. (innen husflidproduksjon)";"Broderer, Håndvever, Strikker (håndstrikking), Syer (håndsøm)";"ISCO-88";"78"
"2007";"Industriarbeid";"Andre håndverkere";"7432";"Skreddere, kjole- og draktsyere, modister o.l.";"Bunadstilvirker, Herreskredder, Kjole- og draktsyer, Kostymesyer, Lærling (kjole- og draktsyer), Lærling (kostymesyer), Lærling (seilmaker), Modist, Seilmaker";"ISCO-88";"58"
"2007";"Industriarbeid";"Andre håndverkere";"7433";"Buntmakere";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7434";"Gradører og mønsteroperatører";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7435";"Parykkmakere";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Andre håndverkere";"7436";"Møbeltapetserere o.l.";"Industritapetserer, Lærling (møbeltapetserer), Møbeltapetserer, Salmakere";"ISCO-88";"37"
"2007";"Industriarbeid";"Andre håndverkere";"7441";"Skinnberedere og garvere";"Garver";"ISCO-88";"5"
"2007";"Industriarbeid";"Andre håndverkere";"7442";"Skomakere";"Lærling (skomaker), Skomaker";"ISCO-88";"12"
"2007";"Serviceyrker og annet arbeid";"Yrker innen kunst, sport og kultur";"7443";"Taksidermister";"*";"ISCO-88";"*"
"2007";"Ingen yrkesbakgrunn eller uoppgitt";"Ingen yrkesbakgrunn eller uoppgitt";"7450";"Laboranter";"Faglaborant, Lærling (faglaborant)";"ISCO-88";"76"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8111";"Bergfagarbeidere";"Bergfagarbeider, Lærling (bergverksarbeider)";"ISCO-88";"6"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8112";"Prosessoperatører (oppredning)";"Prosessoperatør (oppredning)";"ISCO-88";"19"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8113";"Operatører innen olje- og gassutvinning";"Boredekksarbeider, Borer, Helikoptervakt (olje/gass), Operatør (olje/gass), Rigger (olje/gass), Tårnarbeider";"ISCO-88";"103"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8114";"Brønnserviceoperatører (olje- og gassutvinning)";"Brønnserviceoperatør (olje- og gassproduksjon)";"ISCO-88";"8"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8115";"ROV-operatører";"ROV-operatør";"ISCO-88";"4"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8121";"Operatører innen metallurgisk prosessfag";"Lærling (fagoperatør metallurgisk prosessfag), Operatør metallurgisk prosessfag (metallverk), Operatør metallurgisk prosessfag (smelteverk)";"ISCO-88";"132"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8122";"Metallformere";"Lærling (metallformer), Metallformer";"ISCO-88";"22"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8131";"Keramiske formere og dekoratører";"Keramisk dekoratør, Keramisk former";"ISCO-88";"6"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8132";"Operatører innen glassproduksjon";"Operatør (glassproduksjon)";"ISCO-88";"21"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8139";"Andre operatører innen glass- og keramikkproduksjon";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8141";"Operatører innen produksjon og videreforedling av trelastprodukter";"Lærling (fagoperatør trelastfag), Operatør (limtreproduksjon), Operatør (parkettproduksjon), Operatør (trelast)";"ISCO-88";"127"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8142";"Operatører innen treforedlingsindustri";"Lærling (fagoperatør treforedlingsindustri), Operatør (treforedlingsindustri)";"ISCO-88";"84"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8143";"Operatører innen spon- og fiberplateproduksjon";"Operatør (spon- og fiberplateproduksjon)";"ISCO-88";"16"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8151";"Operatører ved olje- og naturgassraffineringsanlegg";"Operatør (olje- og naturgassraffineringsanlegg)";"ISCO-88";"10"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8159";"Operatører innen annen kjemisk prosessindustri";"Lærling (fagoperatør kjemisk prosessindustri), Operatør (kjemisk prosessindustri)";"ISCO-88";"125"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8161";"Energioperatører";"*";"ISCO-88";"*"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8162";"Operatører ved forbrennings-, kjøle- og vannrenseanlegg";"Driftsoperatør (vannrenseanlegg), Kjølemaskinist, Operatør (forbrenningsanlegg)";"ISCO-88";"16"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8211";"Operatører innen metallvareproduksjon";"Kabelbygger, Lærling (fagoperatør metallvareproduksjon), Operatør (metallvareprodukter)";"ISCO-88";"130"
"2007";"Industriarbeid";"Andre håndverkere";"8212";"Verktøymakere o.l.";"Dimensjonskontrollør, Verktøymaker";"ISCO-88";"13"
"2007";"Industriarbeid";"Støpere, sveisere, platearbeidere  ";"8213";"Maskinarbeidere";"Lærling (maskinarbeider), Maskinarbeider";"ISCO-88";"139"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8214";"Operatører innen produksjon av betongprodukter mv.";"Asfaltverkarbeider, Lærling (betongindustriarbeider), Operatør (andre mineralprodukter), Operatør (betong- og sementproduksjon)";"ISCO-88";"69"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8221";"Operatører innen produksjon av hygieniske og farmasøytiske produkter";"Operatør (hygieniske og farmasøytiske produkter)";"ISCO-88";"14"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8222";"Operatører innen ammunisjons- og sprengstoffproduksjon";"Operatør (ammunisjons og sprengstoffsproduksjon)";"ISCO-88";"4"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8223";"Operatører innen gummiproduksjon";"Operatør (gummiprodukter)";"ISCO-88";"12"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8224";"Operatører innen plastfag og plastproduksjon";"Operatør (plastprodukter), Plastformer";"ISCO-88";"126"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8225";"Operatører innen maling- og lakkproduksjon";"Operatør (maling- og lakkproduksjon)";"ISCO-88";"5"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8229";"Operatører innen annen kjemisk-teknisk produksjon";"Lærling (fagoperatør kjemisk teknisk industri), Operatør (andre kjemiske produkter)";"ISCO-88";"20"
"2007";"Industriarbeid";"Andre håndverkere";"8251";"Grafiske trykkere";"Grafisk trykker, Lærling (grafisk trykker), Lærling (serigraf), Serigraf";"ISCO-88";"103"
"2007";"Industriarbeid";"Andre håndverkere";"8252";"Bokbindere";"Bokbinder, Lærling (bokbinder)";"ISCO-88";"23"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8253";"Operatører innen kartonasje";"Lærling (fagoperatør kartonasjefaget), Operatør (kartonasje)";"ISCO-88";"31"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8254";"Fotolaboranter";"Fotolaborant";"ISCO-88";"23"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8261";"Spinne- og nøstemaskinoperatører";"Spinne- og nøstemaskinoperatør";"ISCO-88";"4"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8262";"Veve- og hekle-/strikkemaskinoperatører o.l.";"Tekstiloperatør (trikotasje), Tekstiloperatør (veving)";"ISCO-88";"26"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8263";"Industrisyere";"Industrisyer";"ISCO-88";"104"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8264";"Tekstiloperatører innen fiskeredskap";"Tekstiloperatør (fiskeredskap)";"ISCO-88";"20"
"2007";"Industriarbeid";"Andre håndverkere";"8265";"Tilskjærere";"Tilskjærer (lær), Tilskjærer (tekstil)";"ISCO-88";"4"
"2007";"Industriarbeid";"Prosess- og maskinoperatører";"8266";"Operatører innen farging, vasking, rensing mv. av tekstiler o.l.";"Lærling (tekstilrenholder), Tekstiloperatør (farging, trykking og etterbehandling), Tekstilrenholder";"ISCO-88";"229"
